지역명,2017-05-22 00:00:52,2017-05-29 00:00:52,2017-06-05 00:00:52,2017-06-12 00:00:52,2017-06-19 00:00:52,2017-06-26 00:00:52,2017-07-03 00:00:52,2017-07-10 00:00:52,2017-07-17 00:00:52,2017-07-24 00:00:52,2017-07-31 00:00:52,2017-08-07 00:00:52,2017-08-14 00:00:52,2017-08-21 00:00:52,2017-08-28 00:00:52,2017-09-04 00:00:52,2017-09-11 00:00:52,2017-09-18 00:00:52,2017-09-25 00:00:52,2017-10-09 00:00:52,2017-10-16 00:00:52,2017-10-23 00:00:52,2017-10-30 00:00:52,2017-11-06 00:00:52,2017-11-13 00:00:52,2017-11-20 00:00:52,2017-11-27 00:00:52,2017-12-04 00:00:52,2017-12-11 00:00:52,2017-12-18 00:00:52,2017-12-25 00:00:52,2018.01.01,2018-01-08 00:00:52,2018-01-15 00:00:52,2018-01-22 00:00:52,2018-01-29 00:00:52,2018-02-05 00:00:52,2018-02-19 00:00:52,2018-02-26 00:00:52,2018-03-05 00:00:52,2018-03-12 00:00:52,2018-03-19 00:00:52,2018-03-26 00:00:52,2018-04-02 00:00:52,2018-04-09 00:00:52,2018-04-16 00:00:52,2018-04-23 00:00:52,2018-04-30 00:00:52,2018-05-07 00:00:52,2018-05-14 00:00:52,2018-05-21 00:00:52,2018-05-28 00:00:52,2018-06-04 00:00:52,2018-06-11 00:00:52,2018-06-18 00:00:52,2018-06-25 00:00:52,2018-07-02 00:00:52,2018-07-09 00:00:52,2018-07-16 00:00:52,2018-07-23 00:00:52,2018-07-30 00:00:52,2018-08-06 00:00:52,2018-08-13 00:00:52,2018-08-20 00:00:52,2018-08-27 00:00:52,2018-09-03 00:00:52,2018-09-10 00:00:52,2018-09-17 00:00:52,2018-10-01 00:00:52,2018-10-08 00:00:52,2018-10-15 00:00:52,2018-10-22 00:00:52,2018-10-29 00:00:52,2018-11-05 00:00:52,2018-11-12 00:00:52,2018-11-19 00:00:52,2018-11-26 00:00:52,2018-12-03 00:00:52,2018-12-10 00:00:52,2018-12-17 00:00:52,2018-12-24 00:00:52,2018-12-31 00:00:52,2019-01-07 00:00:52,2019-01-14 00:00:52,2019-01-21 00:00:52,2019-01-28 00:00:52,2019-02-11 00:00:52,2019-02-18 00:00:52,2019-02-25 00:00:52,2019-03-04 00:00:52,2019-03-11 00:00:52,2019-03-18 00:00:52,2019-03-25 00:00:52,2019-04-01 00:00:52,2019-04-08 00:00:52,2019-04-15 00:00:52,2019-04-22 00:00:52,2019-04-29 00:00:52,2019-05-06 00:00:52,2019-05-13 00:00:52,2019-05-20 00:00:52,2019-05-27 00:00:52,2019-06-03 00:00:52,2019-06-10 00:00:52,2019-06-17 00:00:52,2019-06-24 00:00:52,2019-07-01 00:00:52,2019-07-08 00:00:52,2019-07-15 00:00:52,2019-07-22 00:00:52,2019-07-29 00:00:52,2019-08-05 00:00:52,2019-08-12 00:00:52,2019-08-19 00:00:52,2019-08-26 00:00:52,2019-09-02 00:00:52,2019-09-16 00:00:52,2019-09-23 00:00:52,2019-09-30 00:00:52,2019-10-07 00:00:52,2019-10-14 00:00:52,2019-10-21 00:00:52,2019-10-28 00:00:52,2019-11-04 00:00:52,2019-11-11 00:00:52,2019-11-18 00:00:52,2019-11-25 00:00:52,2019-12-02 00:00:52,2019-12-09 00:00:52,2019-12-16 00:00:52,2019-12-23 00:00:52,2019-12-30 00:00:52,2020-01-06 00:00:52,2020-01-13 00:00:52,2020-01-20 00:00:52,2020-02-03 00:00:52,2020-02-10 00:00:52,2020-02-17 00:00:52,2020-02-24 00:00:52,2020-03-02 00:00:52,2020-03-09 00:00:52,2020-03-16 00:00:52,2020-03-23 00:00:52,2020-03-30 00:00:52,2020-04-06 00:00:52,2020-04-13 00:00:52,2020-04-20 00:00:52,2020-05-04 00:00:52,2020-05-11 00:00:52,2020-05-18 00:00:52,2020-05-25 00:00:52,2020-06-01 00:00:52,2020-06-08 00:00:52,2020-06-15 00:00:52,2020-06-22 00:00:52,2020-06-29 00:00:52,2020-07-06 00:00:52,2020-07-13 00:00:52,2020-07-20 00:00:52,2020-07-27 00:00:52,2020-08-03 00:00:52,2020-08-10 00:00:52,2020-08-17 00:00:52,2020-08-24 00:00:52,2020-08-31 00:00:52,2020-09-07 00:00:52,2020-09-14 00:00:52,2020-09-21 00:00:52,2020-10-05 00:00:52,2020-10-12 00:00:52,2020-10-19 00:00:52,2020-10-26 00:00:52,2020-11-02 00:00:52,2020-11-09 00:00:52,2020-11-16 00:00:52,2020-11-23 00:00:52,2020-11-30 00:00:52,2020-12-07 00:00:52,2020-12-14 00:00:52,2020-12-21 00:00:52,2020-12-28 00:00:52,2021-01-04 00:00:52,2021-01-11 00:00:52,2021-01-18 00:00:52,2021-01-25 00:00:52,2021-02-01 00:00:52,2021-02-15 00:00:52,2021-02-22 00:00:52,2021-03-01 00:00:52,2021-03-08 00:00:52,2021-03-15 00:00:52,2021-03-22 00:00:52,2021-03-29 00:00:52,2021-04-05 00:00:52,2021-04-12 00:00:52,2021-04-19 00:00:52,2021-04-26 00:00:52,2021-05-03 00:00:52,2021-05-10 00:00:52,2021-05-17 00:00:52,2021-05-24 00:00:52,2021-05-31 00:00:52,2021-06-07 00:00:52,2021-06-14 00:00:52,2021-06-21 00:00:52,2021-06-28 00:00:52,2021-07-05 00:00:52,2021-07-12 00:00:52,2021-07-19 00:00:52,2021-07-26 00:00:52,2021-08-02 00:00:52,2021-08-09 00:00:52,2021-08-16 00:00:52,2021-08-23 00:00:52,2021-08-30 00:00:52,2021-09-06 00:00:52,2021-09-13 00:00:52,2021-09-27 00:00:52,2021-10-04 00:00:52,2021-10-11 00:00:52,2021-10-18 00:00:52,2021-10-25 00:00:52,2021-11-01 00:00:52,2021-11-08 00:00:52,2021-11-15 00:00:52,2021-11-22 00:00:52,2021-11-29 00:00:52,2021-12-06 00:00:52,2021-12-13 00:00:52,2021-12-20 00:00:52,2021-12-27 00:00:52,2022-01-03 00:00:52,2022-01-10 00:00:52,2022-01-17 00:00:52,2022-01-24 00:00:52,2022-02-07 00:00:52,2022-02-14 00:00:52,2022-02-21 00:00:52,2022-02-28 00:00:52,2022-03-07 00:00:52,2022-03-14 00:00:52,2022-03-21 00:00:52,2022-03-28 00:00:52,2022-04-04 00:00:52,2022-04-11 00:00:52,2022-04-18 00:00:52,2022-04-25 00:00:52,2022-05-02 00:00:52,2022-05-09 00:00:52,2022-05-16 00:00:52
계룡시,74.836,74.836,74.836,74.879,74.879,74.879,74.907,74.907,74.951,74.951,74.963,74.964,74.987,74.999,75.019,75.056,75.056,75.136,75.214,75.237,75.341,75.403,75.403,75.466,75.543,75.543,75.605,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.771,75.771,75.771,75.771,75.771,75.771,75.771,75.771,75.842,75.842,75.842,75.842,75.842,75.842,75.842,75.842,75.842,75.842,75.842,75.743,75.743,75.743,75.636,75.636,75.636,75.636,75.636,75.636,75.636,75.643,75.643,75.541,75.541,75.541,75.541,75.541,75.541,75.474,75.474,75.474,75.474,75.474,75.474,75.474,75.474,75.474,75.474,75.474,75.429,75.429,75.429,75.366,75.134,74.905,74.851,74.851,74.851,74.815,74.814,74.847,74.847,74.847,74.856,74.791,74.734,74.735,74.735,74.701,74.701,74.664,74.664,74.486,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.449,74.429,74.395,74.395,74.395,74.395,74.395,74.395,74.513,74.514,74.544,74.715,74.834,74.834,74.957,74.957,74.957,74.957,75.012,75.182,75.182,75.182,75.182,75.192,75.192,75.192,75.192,75.225,75.254,75.254,75.338,75.368,75.368,75.421,75.421,75.421,75.548,76.138,76.446,76.647,77.056,77.596,77.88,78.261,78.512,78.685,79.11,79.361,79.361,79.585,79.609,79.922,80.128,80.227,80.804,81.017,81.017,81.017,81.017,81.337,81.693,81.985,81.984,82.333,82.333,82.363,82.392,82.392,82.424,82.424,82.536,82.735,83.277,83.566,83.847,84.677,85.255,86.286,86.705,87.233,87.417,87.417,87.761,88.065,88.486,89.202,89.434,89.979,90.039,90.051,90.235,90.235,90.92,90.921,91.357,91.745,92.294,92.294,92.584,92.895,93.895,94.373,95.659,96.421,97.549,97.549,98.074,98.879,99.199,99.334,99.534,99.677,99.845,100,100,100,100,100,100.013,100.013,100.092,100.234,100.234,100.297,100.297,100.297,100.297,100.297,100.297,100.297,100.41,100.287,99.962
당진시,106.925,106.9,106.9,106.9,106.9,106.9,106.88,106.777,106.777,106.645,106.561,106.561,106.561,106.278,106.019,106.019,105.924,105.836,105.836,105.785,105.785,105.785,105.728,105.728,105.654,105.581,105.581,105.581,105.581,105.484,105.484,105.345,105.345,105.345,105.345,105.345,105.345,105.345,105.168,105.168,105.137,105.137,105.137,105.137,105.137,105.112,105.112,105.112,105.112,105.112,105.112,105.112,105.08,105.08,105.052,104.941,104.941,104.941,104.941,104.941,104.741,104.533,104.533,104.416,104.416,104.416,104.416,104.328,104.227,104.227,104.165,104.008,103.93,103.929,103.904,103.728,103.415,103.415,103.415,103.326,103.112,103.112,103.112,103.112,103.112,103.112,103.102,102.926,102.926,102.812,102.518,101.98,101.807,101.745,101.652,101.564,101.469,101.44,101.328,101.303,101.208,101.025,100.796,100.641,100.597,100.536,100.457,100.39,100.292,100.175,100.156,100.112,100.112,100.071,100.06,100.06,100.06,100.06,99.988,99.988,99.967,99.858,99.789,99.702,99.629,99.629,99.629,99.57,99.491,99.477,99.477,99.425,99.425,99.401,99.441,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.346,99.331,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.09,99.071,98.988,98.988,98.988,98.962,98.962,98.962,98.822,98.692,98.622,98.569,98.547,98.529,98.424,98.375,98.379,98.216,98.076,97.975,97.838,97.795,97.684,97.63,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.594,97.549,97.549,97.386,97.386,97.386,97.386,97.317,97.317,97.341,97.341,97.452,97.514,97.532,97.659,97.659,97.659,97.659,97.659,97.659,97.675,97.914,97.951,98.126,98.276,98.308,98.384,98.509,98.677,98.864,98.899,99.124,99.124,99.258,99.386,99.441,99.572,99.572,99.775,99.801,99.912,99.977,100,100,100.021,100.021,100.021,100.112,100.176,100.257,100.276,100.35,100.35,100.35,100.35,100.35,100.414,100.414,100.414,100.469,100.469
금산군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,100,100.956,100.956,100.956,100.956,100.956,100.956,100.956,100.956,100.956,100.966,100.966
부여군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,101.301,101.688,102.075,102.075,102.075,100.446,100.446,101.208,102.096,102.096,101.993,101.993,101.993,101.956,102.341,102.796
서천군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100,100,99.788,100.375,100.375,100.375,100.375,100.351,100.351,100.351,100.351,100.351,100.351,100.351
청양군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,100,100,100.436,100.436,100.436,100.446,100.446,100.446,100.446,100.446,100.446,100.446,100.446,100.446,100.446,100.446
홍성군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.222,100.264,100.305,100.273,100.309,100.466,100.446,100.446,100.442,100.429,100.392,100.392,100.392,100.346,100.346,100.321,100.352
예산군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100,99.861,99.861,99.861,99.81,99.781,100.446,100.455,102.459,102.084,102.084,102.088,102.456,102.541,102.611,102.662,102.68
태안군,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,100,100.023,100.023,100.023,100.023,100.678,100.678,100.724,100.724,100.864,101.254,101.254,101.254,101.254,101.254,101.254,101.735,101.968
전북,90.992,90.998,91.033,91.03,91.021,91.001,90.964,90.967,90.967,90.964,90.964,90.984,90.975,90.942,90.919,90.932,90.925,90.941,90.947,90.962,90.962,90.975,90.954,91.013,90.99,90.983,90.978,90.979,90.993,90.989,90.988,90.989,90.954,90.937,90.893,90.896,90.892,90.892,90.87,90.863,90.831,90.828,90.812,90.795,90.722,90.63,90.606,90.584,90.558,90.529,90.487,90.478,90.43,90.412,90.37,90.256,90.264,90.238,90.182,90.155,90.109,90.076,90.076,90.06,90.039,90.044,90.007,90.013,90.013,89.998,89.964,89.956,89.914,89.899,89.831,89.804,89.778,89.761,89.722,89.713,89.703,89.73,89.744,89.695,89.64,89.624,89.566,89.52,89.454,89.374,89.274,89.108,88.963,88.89,88.844,88.814,88.735,88.599,88.571,88.426,88.222,87.978,87.837,87.738,87.67,87.656,87.602,87.531,87.514,87.442,87.283,87.251,87.243,87.221,87.186,87.137,87.049,86.998,86.978,86.954,86.904,86.862,86.823,86.783,86.757,86.708,86.685,86.677,86.633,86.606,86.596,86.598,86.551,86.533,86.494,86.459,86.439,86.415,86.398,86.357,86.341,86.344,86.333,86.335,86.317,86.298,86.297,86.299,86.289,86.27,86.242,86.231,86.218,86.214,86.206,86.22,86.236,86.278,86.292,86.292,86.313,86.327,86.34,86.375,86.373,86.384,86.425,86.483,86.519,86.573,86.592,86.601,86.62,86.714,86.752,86.836,86.912,87.073,87.266,87.334,87.543,87.66,87.882,88.03,88.124,88.217,88.308,88.429,88.554,88.661,88.743,88.881,89.192,89.428,89.533,89.775,90.046,90.256,90.386,90.588,90.854,91.049,91.383,91.63,91.908,92.187,92.331,92.443,92.662,92.932,93.218,93.509,93.787,94.047,94.487,94.767,95.266,95.8,96.244,96.597,97.143,97.341,97.81,98.094,98.269,98.584,98.802,99.015,99.255,99.431,99.607,99.772,100,100.208,100.37,100.542,100.781,101.065,101.195,101.416,101.655,101.979,102.189,102.455,102.785,103.117,103.36,103.653,103.898,104.137
전주시,92.138,92.138,92.138,92.138,92.138,92.132,92.132,92.132,92.132,92.127,92.127,92.127,92.127,92.102,92.1,92.09,92.09,92.083,92.089,92.089,92.089,92.117,92.104,92.129,92.098,92.097,92.096,92.093,92.084,92.07,92.07,92.072,92.043,92.028,91.966,91.96,91.96,91.96,91.905,91.905,91.892,91.871,91.842,91.84,91.79,91.772,91.765,91.745,91.721,91.706,91.679,91.628,91.608,91.582,91.581,91.491,91.466,91.451,91.419,91.413,91.413,91.382,91.382,91.375,91.373,91.373,91.332,91.344,91.344,91.351,91.352,91.347,91.334,91.328,91.208,91.184,91.184,91.143,91.053,91.032,91.02,91.05,91.061,90.963,90.908,90.903,90.812,90.772,90.671,90.603,90.484,90.288,90.194,90.142,90.111,90.104,89.971,89.758,89.726,89.53,89.183,88.836,88.663,88.5,88.44,88.416,88.336,88.261,88.253,88.179,87.978,87.941,87.939,87.913,87.882,87.81,87.671,87.596,87.589,87.567,87.508,87.491,87.462,87.407,87.397,87.338,87.31,87.306,87.248,87.215,87.197,87.197,87.124,87.116,87.043,86.993,86.976,86.934,86.921,86.858,86.829,86.821,86.807,86.798,86.77,86.754,86.754,86.754,86.722,86.692,86.645,86.628,86.593,86.583,86.57,86.574,86.602,86.671,86.693,86.695,86.732,86.747,86.77,86.831,86.828,86.847,86.923,87.026,87.089,87.175,87.211,87.227,87.26,87.426,87.494,87.628,87.762,87.958,88.279,88.372,88.635,88.671,88.723,88.75,88.749,88.784,88.8,88.814,88.839,88.87,88.93,89.041,89.194,89.366,89.459,89.642,89.856,90.094,90.208,90.36,90.522,90.654,91.037,91.251,91.585,91.904,91.967,92.127,92.324,92.635,92.89,93.067,93.358,93.628,93.934,94.172,94.552,95.165,95.669,96.043,96.637,96.878,97.304,97.701,97.893,98.309,98.587,98.783,99.102,99.323,99.636,99.81,100,100.208,100.419,100.646,100.918,101.262,101.399,101.582,101.846,102.108,102.436,102.634,102.967,103.328,103.577,103.946,104.182,104.501
완산구,91.229,91.229,91.229,91.229,91.229,91.229,91.229,91.229,91.229,91.22,91.22,91.22,91.22,91.22,91.22,91.204,91.203,91.203,91.214,91.214,91.214,91.275,91.275,91.318,91.319,91.319,91.319,91.314,91.298,91.298,91.298,91.302,91.274,91.274,91.274,91.266,91.266,91.266,91.235,91.235,91.235,91.235,91.235,91.231,91.231,91.212,91.201,91.202,91.202,91.189,91.181,91.181,91.173,91.156,91.154,91.12,91.11,91.102,91.104,91.104,91.104,91.054,91.054,91.042,91.042,91.042,90.992,90.996,90.996,91.022,90.972,90.964,90.973,90.973,90.973,90.937,90.937,90.957,90.848,90.851,90.851,90.902,90.9,90.827,90.818,90.809,90.789,90.759,90.697,90.665,90.598,90.452,90.402,90.309,90.254,90.236,90.144,89.98,89.968,89.968,89.695,89.368,89.153,88.921,88.845,88.8,88.735,88.659,88.656,88.541,88.337,88.334,88.334,88.305,88.3,88.191,87.953,87.903,87.903,87.869,87.819,87.794,87.743,87.67,87.67,87.565,87.555,87.554,87.45,87.439,87.433,87.433,87.317,87.309,87.241,87.134,87.104,87.06,87.06,86.949,86.914,86.915,86.915,86.897,86.847,86.819,86.818,86.818,86.762,86.741,86.684,86.682,86.651,86.642,86.639,86.64,86.664,86.735,86.763,86.768,86.813,86.836,86.857,86.919,86.914,86.914,86.991,87.073,87.136,87.267,87.271,87.26,87.284,87.324,87.373,87.458,87.641,87.858,88.065,88.117,88.404,88.408,88.5,88.506,88.506,88.513,88.543,88.551,88.598,88.613,88.663,88.841,88.963,89.023,89.098,89.359,89.696,90.089,90.283,90.503,90.578,90.682,91.138,91.403,91.855,92.093,92.171,92.336,92.501,92.719,92.981,93.034,93.306,93.486,93.856,94.099,94.264,94.787,95.32,95.699,96.352,96.625,97.088,97.316,97.544,98.099,98.366,98.64,99.003,99.175,99.618,99.746,100,100.205,100.405,100.717,100.958,101.319,101.511,101.744,102.025,102.352,102.634,102.705,103.095,103.372,103.515,103.838,104.14,104.46
덕진구,93.382,93.382,93.382,93.381,93.381,93.368,93.368,93.368,93.368,93.368,93.368,93.368,93.368,93.308,93.302,93.302,93.302,93.285,93.285,93.285,93.285,93.269,93.236,93.236,93.163,93.158,93.157,93.157,93.157,93.123,93.123,93.123,93.091,93.055,92.907,92.907,92.907,92.907,92.816,92.816,92.786,92.735,92.666,92.666,92.546,92.531,92.529,92.481,92.425,92.407,92.353,92.232,92.193,92.156,92.156,91.988,91.943,91.919,91.84,91.824,91.824,91.82,91.82,91.82,91.815,91.815,91.787,91.811,91.811,91.79,91.862,91.86,91.818,91.803,91.518,91.51,91.51,91.384,91.322,91.266,91.238,91.238,91.267,91.138,91.024,91.024,90.842,90.789,90.637,90.522,90.338,90.078,89.927,89.927,89.927,89.934,89.749,89.473,89.415,88.968,88.526,88.154,88.035,87.961,87.921,87.923,87.824,87.751,87.735,87.715,87.519,87.437,87.433,87.41,87.346,87.32,87.309,87.202,87.187,87.18,87.111,87.101,87.101,87.069,87.047,87.047,86.995,86.988,86.988,86.928,86.895,86.895,86.876,86.867,86.788,86.811,86.811,86.774,86.743,86.741,86.721,86.699,86.669,86.672,86.672,86.672,86.672,86.672,86.672,86.631,86.596,86.558,86.52,86.509,86.481,86.49,86.522,86.588,86.603,86.603,86.627,86.632,86.66,86.719,86.719,86.762,86.836,86.965,87.029,87.057,87.134,87.184,87.23,87.558,87.65,87.845,87.916,88.087,88.553,88.7,88.931,89.009,89.008,89.063,89.062,89.131,89.131,89.151,89.149,89.199,89.273,89.298,89.49,89.805,89.922,90.005,90.061,90.101,90.111,90.177,90.449,90.619,90.908,91.057,91.239,91.662,91.706,91.859,92.097,92.529,92.773,93.11,93.424,93.811,94.035,94.265,94.923,95.65,96.116,96.486,97.002,97.201,97.581,98.194,98.341,98.578,98.87,98.966,99.229,99.512,99.661,99.892,100,100.211,100.437,100.554,100.867,101.189,101.256,101.374,101.615,101.794,102.182,102.544,102.802,103.272,103.656,104.084,104.235,104.553
군산시,88.272,88.272,88.184,88.136,88.094,87.92,87.754,87.743,87.743,87.743,87.743,87.743,87.706,87.585,87.485,87.485,87.453,87.421,87.393,87.393,87.328,87.316,87.258,87.258,87.198,87.149,87.129,87.129,87.123,87.123,87.093,87.093,87.008,86.969,86.924,86.924,86.905,86.905,86.905,86.837,86.726,86.714,86.714,86.645,86.441,86.072,85.98,85.867,85.807,85.715,85.575,85.512,85.243,85.195,85.007,84.721,84.689,84.607,84.383,84.237,84.03,83.957,83.958,83.905,83.812,83.812,83.744,83.744,83.744,83.744,83.589,83.444,83.371,83.321,83.312,83.312,83.196,83.189,83.189,83.189,83.184,83.101,83.101,83.101,83.101,83.101,83.07,83.07,83.07,82.905,82.798,82.556,82.29,82.106,82.011,81.899,81.878,81.811,81.735,81.587,81.545,81.408,81.22,81.22,81.073,81.073,81.03,80.907,80.858,80.727,80.548,80.502,80.486,80.485,80.466,80.455,80.433,80.411,80.387,80.373,80.309,80.278,80.218,80.21,80.153,80.091,80.063,80.046,80.044,80.029,80.029,80.04,80.04,80.029,80.048,80.064,80.053,80.053,80.054,80.054,80.053,80.099,80.117,80.157,80.204,80.21,80.242,80.266,80.31,80.31,80.327,80.327,80.399,80.404,80.404,80.455,80.455,80.472,80.478,80.473,80.473,80.498,80.498,80.498,80.498,80.498,80.493,80.493,80.496,80.522,80.517,80.517,80.517,80.522,80.522,80.559,80.562,80.705,80.764,80.83,81.042,81.457,82.003,82.381,82.721,83.038,83.303,83.65,84.119,84.471,84.554,84.848,85.409,85.944,86.113,86.513,86.986,87.153,87.376,87.839,88.474,88.993,89.273,89.818,90.206,90.352,90.712,90.81,91.152,91.346,91.853,92.601,92.773,93.236,93.992,94.322,95.138,95.904,96.459,97.069,97.528,97.699,98.405,98.582,98.868,99.22,99.22,99.48,99.489,99.489,99.489,99.654,100,100.219,100.266,100.328,100.626,101.014,101.244,101.54,101.774,102.191,102.255,102.702,103.069,103.473,103.83,104.202,104.402,104.522
